,000905.XSHG,open,close,high,low,volume,money,ACCER,ADTM,MAADTM,MTR,ATR,BIAS,CCI,CYE,DKX,KBJ,CYE,MFI,MTM,EMV,ROC,RSI,RSI10,RSI6,OSC,UDL,UDL,WR,MAWR,CHO,MACHO,DIF,DIFMA,CR,MASS,MAMASS,AMO,AMO1,AMO2,BR,AR
2018-07-12,1.0,5029.29,5172.5,5184.02,5029.29,6808956600.0,71215041001.0,0.005420009666505445,-0.2931524870989574,-0.3233290483815391,154.73000000000047,124.67000000000007,1.981031232450687,33.96995536531251,0.7511590628999776,5110.1520634920635,56.77030874302711,0.7511590628999776,42.78701125028732,12.38000000000011,-0.05025264254123396,0.23680885533343687,55.24839773536429,38.426903972577016,42.1747669260491,1163.000000000011,5119.1303333333335,5124.883666666666,19.37430429433485,4.017296694099745,230606.80601819698,-209694.7901187824,-481.99239999999827,-538.3468599999973,51.069798381626384,27.019948234090634,27.620320531945328,7121504.1001,6049261.65912,5890384.52656,53.09255184682352,72.54285106525887
2018-07-13,1.0,5174.51,5204.19,5207.36,5167.16,5635421000.0,61214640120.0,0.004405104348611296,-0.12219333262451963,-0.297929995983898,40.19999999999982,121.07357142857147,1.8646447590426871,117.36473188080409,0.8155801106274874,5113.4043015873,69.34276767741788,0.8155801106274874,43.44867983961784,79.15999999999985,-0.10179648595866453,1.853214600254427,58.267283123560865,39.48435233501192,46.98833393897653,6245.6999999999425,5130.023166666666,5118.881319444448,10.0913937547603,1.0222508868107316,381476.800059634,-53786.52552969684,-469.22099999999955,-528.8658999999989,53.09473481516491,26.827956114412697,27.384070677983118,6121464.012,6031886.455,5923582.80583,55.111650071527905,74.21264731114809
2018-07-16,0.0,5201.53,5195.2,5216.56,5170.22,5166737200.0,57488249263.0,0.0054929550354172185,-0.056469187618550014,-0.2733649093856185,46.340000000000146,115.38857142857147,1.0341911563318489,104.4265555682525,0.34162310143888336,5119.563484126984,78.47778326749167,0.34162310143888336,50.10733150927802,34.92000000000007,-0.0053726022951470385,2.77125522491104,56.95924336384901,40.87460110536015,51.228332165612706,6790.399999999954,5145.46025,5122.305062500004,6.689633573442083,8.80570556952654,547465.222622846,112907.14528441239,-449.29719999999907,-515.6047199999979,53.340601975749145,26.57219592486215,27.141012822373554,5748824.9263,6065923.9005,5912170.51865,54.704094233874734,75.26267102167597
2018-07-17,1.0,5189.15,5196.2,5196.2,5132.21,4824332200.0,52610201449.0,0.006596743774296691,-0.146331456922051,-0.24520358256202684,63.98999999999978,112.92428571428574,0.7641048480355115,72.3477702774322,0.23177694101049998,5123.950936507936,84.54797905388895,0.23177694101049998,43.759744244047624,86.69999999999982,-0.07148948236584127,-0.41320413357456287,57.08783070832667,41.791418211461604,52.9244319950997,6617.950000000201,5151.076625000001,5128.359791666672,6.376448481052481,8.393453436121751,569131.2071058839,256497.62037160303,-432.9314000000004,-502.8763599999983,55.28210313908488,26.389569050799622,26.91426676898513,5261020.1449,6026810.1897,5795588.03166,55.93028728354265,77.62624487404798
2018-07-18,0.0,5198.89,5156.64,5220.18,5156.64,5525713400.0,57391510843.0,-0.000770075087653931,-0.10924189972383397,-0.20925829044386818,63.539999999999964,110.2964285714286,-0.06798900160813794,68.63549579903244,0.4668998323919422,5128.678317460317,85.00935795995113,0.4668998323919422,50.400153859616694,101.53000000000065,-0.0022888052607028886,0.34755331031879333,49.99696196382231,42.779052771116525,52.856247123020815,2870.7000000002154,5153.498750000001,5134.319451388893,19.676700111482702,25.80933425403137,619499.7527968008,389699.25343099056,-411.69800000000123,-488.7731599999999,59.47942676979435,26.172773767553178,26.69818640949433,5739151.0843,5998392.85352,5838064.90334,57.40206246086412,78.11167107663955
2018-07-19,0.0,5153.38,5111.33,5179.73,5088.12,5048393400.0,51462192224.0,-0.004387899039975988,-0.0446680919851924,-0.17678799507659354,91.60999999999967,105.06428571428576,-1.1859752816562525,8.09717658727927,-0.2359523127145291,5128.7025079365085,77.81890683994392,-0.2359523127145291,43.45245793263227,-106.43000000000029,-0.1399826279593022,-1.6509111759759776,42.70630121862057,44.03127073632861,53.377671814736594,-1770.6999999998516,5146.941333333334,5141.021743055559,33.70803914282185,57.02236890355712,686642.5313727809,505803.71999602293,-380.4830000000029,-472.1658800000014,55.72717338125218,25.94881813946979,26.488543538531342,5146219.2224,5603335.877979999,5826298.76855,54.70355236020888,75.44922666975604
2018-07-20,1.0,5105.65,5175.25,5184.87,5072.16,5786851400.0,58971319074.0,-0.0024108980242499465,0.27307264033536266,-0.10658965562144104,112.71000000000004,103.27428571428572,0.04088429936583661,32.59215600573016,-0.11189488222039935,5130.775690476191,77.0040365053054,-0.11189488222039935,50.7575359886909,36.470000000000255,-0.19486257070328453,1.0526541881616946,54.049540278524645,45.75113109108407,53.177859251685355,4545.650000000205,5148.403125000001,5145.900541666672,18.25013201186084,30.354006215376405,793565.5619339272,599630.179315311,-345.3146000000015,-452.3279800000005,55.84910953449646,25.813343166766284,26.287442693977273,5897131.9074,5558469.45706,5795177.95603,59.64492428242231,81.87461829911116
2018-07-23,1.0,5146.62,5214.0,5214.38,5132.38,6848431500.0,71205888480.0,0.001039700805523434,0.34737441297851074,-0.018951175332403876,82.0,98.51000000000002,0.7581013262425282,82.60586296835075,0.07277056910454477,5137.11461111111,81.9217463286304,0.07277056910454477,59.06568901878701,16.86999999999989,-0.09415722779378562,4.640801483515156,59.83449126209883,46.868566762620745,53.439061379873344,7975.800000000163,5157.896500000001,5150.546097222225,2.510256306105154,4.175111471422966,855827.913449177,678688.698213569,-319.1228000000028,-431.39984000000186,61.618809334518154,25.631575734567072,26.088045964003012,7120588.848,5832822.241400001,5949373.07095,59.49618598429147,82.9241595926307
2018-07-24,1.0,5213.39,5304.64,5315.67,5211.94,8820181600.0,89531029280.0,0.007515495867768617,0.36051155888006786,0.06275683041497428,103.73000000000047,99.18000000000004,2.1496203550542177,159.56079020224274,0.41944160579142153,5151.119571428572,86.70785341564542,0.41944160579142153,67.43673547258186,183.30000000000018,-0.013724067033097016,6.16435477511843,70.32202771386424,48.46157482792887,55.666193226095004,16318.000000000211,5185.434916666669,5157.20854166667,3.2281667056894565,4.52958810726448,959927.7566287637,747432.4538812228,-289.0536000000029,-408.6501800000021,73.79268687195464,25.213187880936566,25.86154462334875,8953102.928,6571238.79802,6299024.493859999,68.79234796914305,95.97469810235766
2018-07-25,1.0,5308.02,5308.66,5332.62,5294.42,7485086000.0,72266872320.0,0.009871606017337818,0.44738854198903977,0.13395456474166922,38.19999999999982,91.57357142857141,1.859387052086102,164.84413016752117,0.5855512663576403,5168.058825396825,88.92764045439927,0.5855512663576403,74.5260205540905,325.89999999999964,0.14312495320794863,3.937504282875337,70.72879701426007,50.6415790006411,57.93968525368533,15724.200000000292,5213.455416666667,5167.605006944448,7.89898790096596,9.19910926821778,1029986.5803653232,824241.6827577954,-247.56540000000223,-382.6679400000022,100.06545787785566,24.644631905915375,25.57072176586804,7226687.232,6868746.02756,6433569.44054,89.25846790668392,121.25197392395832
2018-07-26,0.0,5307.3,5273.48,5318.88,5262.31,7512024000.0,65271805645.0,0.005520453287013421,0.3167506627130886,0.18060704603312402,56.56999999999971,83.91571428571426,0.8077136783724185,125.58588684597726,0.6209341545568751,5180.810325396826,86.57418142543239,0.6209341545568751,72.99833217002005,276.84999999999945,0.23764221855843085,2.666196829377032,61.82941004114523,51.4174127249287,59.91176122224969,11114.350000000286,5231.773708333334,5180.650833333336,22.70598172464114,22.70598172464114,978852.8511535417,884133.8658172534,-222.8556000000035,-356.75426000000346,107.32833560131958,24.109634020294422,25.226865141324897,6527180.5645,7144938.295980001,6374137.08698,84.79819874315291,111.46815286624204
2018-07-27,0.0,5270.23,5249.29,5281.35,5230.1,6171588700.0,54149400064.0,0.0007509587010816126,0.29056694711916264,0.23521934653827573,51.25,79.63071428571428,-0.09382934098688672,78.92834786963427,0.2817777266961733,5190.8087857142855,81.34392278118574,0.2817777266961733,66.13574337655024,141.73999999999978,0.11497005195286544,4.231994217816748,56.01398370264137,51.71771238547907,62.12970973856746,8537.700000000314,5232.384833333334,5194.891416666668,31.993396298855835,31.993396298855835,950832.7192013147,928165.5637886751,-203.8558000000021,-330.2177400000034,101.81454594103616,23.64386740691076,24.842706685898396,5414940.0064,7048499.91578,6303484.686420001,86.16043443656386,114.80373737288652
2018-07-30,0.0,5244.77,5185.15,5255.19,5167.4,6083602400.0,58367011438.0,-0.005753931901680762,0.11673320299237766,0.26346623437780214,87.78999999999996,82.5142857142857,-1.345543173632568,13.594081432045563,-0.10948737517586173,5195.057198412698,70.54561221408628,-0.10948737517586173,59.55013628510426,48.61999999999989,0.010210095086516673,0.24456259062348717,43.1119434697818,51.41880136342219,60.306773470166114,1891.8500000003405,5220.978208333335,5206.987263888891,56.61905858865094,73.64662405113884,889199.7802306686,944104.6001714645,-188.6608000000033,-304.15410000000475,106.3022198370135,23.292623585348473,24.422586755662095,5836701.1438,6791722.3749400005,6312272.30817,80.66115586885994,102.52893758591793
2018-07-31,1.0,5182.83,5188.72,5208.38,5163.66,4949635600.0,49340085644.0,-0.006325452134630573,0.14953697741667313,0.28774186805303537,44.720000000000255,74.09857142857143,-1.1984154841297665,-23.87520084351604,-0.44040511799985327,5197.66207142857,61.39752970722517,-0.44040511799985327,60.07012004426835,152.5600000000004,0.0862504924633033,-0.2972604766543707,43.97387550352694,51.16332018423875,57.66334047985533,2290.900000000238,5207.826750000001,5215.308972222221,55.24840666513078,85.16808712121188,839755.7306673347,941425.9030411574,-171.7392000000018,-278.0348800000044,94.14754203157959,22.98843911933036,23.982063986455984,4934008.5644,5987903.502219999,6279571.150119999,79.64460176991165,108.33688517602917
2018-08-01,0.0,5198.46,5105.37,5233.5,5105.37,6036948500.0,58600856450.0,-0.00777201260633416,0.19096726307621334,0.27747869589564167,128.1300000000001,72.19857142857141,-2.1668332233069734,-84.8728600046713,-0.7757591021663625,5196.150325396826,46.94875691741623,-0.7757591021663625,52.78530475946144,-67.13000000000011,-0.08027568824447928,-1.7290960886972573,30.86984270235003,50.452609795762854,51.08797690517005,-5964.249999999629,5184.187541666666,5215.101076388892,87.24948168624739,100.0,776166.6351859499,910799.0494673545,-157.1154000000024,-252.5766200000042,100.21920916360176,22.79462961835355,23.578970942692138,5860085.645,5714583.184819999,6291664.606190001,79.47507526182643,95.53175332720504
2018-08-02,0.0,5094.34,4996.01,5094.34,4887.5,7439032500.0,67786089635.0,-0.011736165460037156,-0.20814259803074897,0.20803906951948425,217.8699999999999,84.8892857142857,-3.2968557346566376,-240.3864446348511,-1.067109811895305,5181.368928571427,37.693798048025634,-1.067109811895305,45.44887430202625,-208.17999999999938,-0.6479088616919911,-3.8526230707055076,21.01153831743402,49.33397933871782,42.8017673103195,-16966.499999999724,5151.835000000001,5204.831006944445,75.62230409777133,74.8458435717928,701222.3118732008,856005.0047186691,-148.290600000003,-229.35738000000393,79.00062242635902,22.777168303797396,23.267727009005814,6778608.9635,5764868.86462,6454903.5803,70.19508948001747,84.0480410380552
2018-08-03,0.0,4982.89,4929.75,5008.24,4929.75,5073579700.0,48281908095.0,-0.014270703382524423,-0.18095121106880135,0.1403562232758756,78.48999999999978,87.18571428571424,-3.5094272286195647,-203.3101835050469,-1.2421602096675073,5160.7833095238075,28.32956483466075,-1.2421602096675073,39.70551043518375,-265.4499999999998,-0.6870971514784967,-4.39995811225915,17.05220157975366,47.240537127413575,35.33889539424437,-23258.09999999974,5107.303666666666,5184.086000000004,90.50817757009345,89.27256569760061,564275.3894994922,786908.7611096608,-151.58320000000276,-209.9842400000037,80.70481833775148,22.794307442801284,23.048505912756962,4828190.8095,5647519.02524,6348009.47051,68.03573249056994,81.69563751407881
2018-08-06,0.0,4919.5,4825.25,4941.18,4798.85,5245522000.0,51046892567.0,-0.018704937568001852,-0.31032141240380273,0.04564247897677029,142.32999999999993,92.78142857142855,-4.230034485325147,-202.7077570284683,-1.4166502656957385,5132.001904761904,20.1426009643477,-1.4166502656957385,39.66162436202078,-370.9499999999998,-0.9283145697503524,-5.596977694650906,12.5695847021972,44.34284776461522,28.09816222785982,-32296.599999999762,5052.717833333334,5154.141499999998,95.05404949697441,94.21483981242064,375620.7642131993,691040.1019449746,-168.60720000000492,-194.9326800000048,68.0661393431232,23.029900179299734,22.94617804148849,5104689.2567,5501116.647820001,6146419.51138,53.870462784238086,66.50835135386124
2018-08-07,1.0,4836.31,4956.87,4956.87,4797.45,5914578000.0,55813440682.0,-0.009436600112571109,-0.2445237376568497,-0.024516821069472006,159.42000000000007,99.62999999999998,-0.869109595136598,-129.20368134243503,-0.9257299831104666,5109.958841269841,20.703614188545366,-0.9257299831104666,39.71368137791026,-199.77000000000044,-0.9310474950620818,-4.219699531423604,37.42982727358017,42.202507288761694,27.151144107359155,-18236.299999999846,5026.9236666666675,5121.799076388887,70.21133471607152,63.43997248022015,176329.04183604184,572228.3122125365,-184.69640000000254,-184.49696000000296,65.77244368351074,23.366854937571222,22.958549933525603,5581344.0682,5630583.748579999,5809243.6254,63.72850408957954,76.99906321220334
2018-08-08,0.0,4940.78,4880.57,4952.42,4877.66,5808305100.0,53408613615.0,-0.004174922191465413,-0.04465429696768523,-0.06641947658032799,79.21000000000004,98.74428571428572,-1.3821057715039804,-102.360508637833,-0.9059675778062132,5086.622023809522,19.962240840850267,-0.9059675778062132,39.48780756521128,-230.76000000000022,-0.8070290467429214,-6.394898350594557,31.24880709726608,39.615897785282,25.03029925856156,-25088.3499999999,4998.938208333333,5086.984319444445,84.05922175555686,80.93796582960672,-28319.08327824023,427549.17655494064,-208.40780000000177,-180.58120000000272,72.89000618624225,23.72721583019461,23.081679385336287,5340861.3615,5526738.89188,5620661.03835,59.9004535034387,74.36172099457315
2018-08-09,1.0,4862.15,5004.77,5030.16,4856.48,6826483300.0,64727844418.0,0.004103285465665708,-0.16965790310986595,-0.10221836484310842,173.6800000000003,103.09928571428574,1.4712829492701356,-62.16664140729871,0.03562648316586645,5070.468047619048,26.109359683315542,0.03562648316586645,40.027685801360526,-170.47999999999956,-0.7328626864227353,-5.652975508234304,48.016875080397604,38.51377408712078,27.888138741435682,-11829.699999999866,5005.521833333334,5057.206701388885,57.15643728042976,30.169423018626297,-122338.99028914882,277798.23897575686,-221.7224000000033,-180.46788000000407,75.28685721083777,24.154125004428565,23.308261949682123,6472784.4418,5465573.987539999,5615221.42608,72.38733045823514,89.62514199166978
2018-08-10,1.0,5000.05,5030.51,5037.49,4990.83,5318501200.0,53025202318.0,0.009112793732643317,-0.13313850033585178,-0.13755279956217406,46.659999999999854,100.57500000000002,1.8743933046484598,-31.71155801270985,0.40963995510059975,5060.962182539683,34.48080081078876,0.40963995510059975,38.85839207684696,-183.48999999999978,-0.7219782906562191,-5.239551977335144,50.98962905620304,37.87820603911304,32.88448759818153,-8387.29999999996,5009.0560000000005,5033.410201388889,49.084633197885154,2.907848691884505,-190934.99406065373,129105.35465344797,-229.12120000000323,-182.9944200000038,89.38152562927024,24.40481249119203,23.57953598091456,5302520.2318,5560439.872,5603979.44862,80.79679296154394,99.87874052914698
2018-08-13,1.0,4981.34,5055.28,5064.02,4958.89,5572265200.0,57931356663.0,0.006859362883954948,-0.06286944557684514,-0.16928238814380636,105.13000000000011,100.67499999999998,1.944090141413099,-22.439755984877593,0.9313720925241915,5052.8343888888885,42.73559261443175,0.9313720925241915,36.24698754948918,-249.36000000000058,-0.8169650810761232,-4.137685171840976,54.025690209,38.09334625794019,39.04673478674068,-5210.699999999906,5030.120916666669,5020.546409722222,40.87145969498915,3.2786885245904154,-203744.6544749511,1102.0139910412643,-229.51140000000487,-187.0794800000047,98.80195237390917,24.663876756750476,23.89113086657279,5793135.6663,5698129.15392,5599622.90087,78.39228387984414,105.52078868409762
